Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Mexico,265,81,Others,0.62,2025,15.56
Mexico,279,90,Others,0.69,2115,16.25
Mexico,293,89,Others,0.68,2204,16.93
Mexico,307,170,Others,1.31,2374,18.24
Mexico,321,233,Others,1.79,2607,20.03
Mexico,335,310,Others,2.38,2917,22.41
Mexico,349,405,Others,3.11,3322,25.52
Mexico,370,365,Others,2.8,3687,28.32
Mexico,384,362,Others,2.78,4049,31.1
Mexico,398,1128,Others,8.66,5177,39.76
Mexico,412,1327,Others,10.19,6504,49.95
Mexico,426,1130,Others,8.67,7634,58.62
Mexico,440,1011,Others,7.76,8645,66.38
Mexico,454,1263,Others,9.7,9908,76.08
Mexico,468,1390,Others,10.67,11298,86.75
Mexico,482,1589,Others,12.2,12887,98.95
Mexico,496,1724,Others,13.23,14611,112.18
Mexico,510,2222,Gamma,17.06,16833,129.24
Mexico,524,1889,Delta,14.5,18722,143.74
Mexico,538,2121,Delta,16.28,20843,160.02
Mexico,552,2443,Delta,18.75,23286,178.77
Mexico,566,3025,Delta,23.22,26311,201.99
Mexico,580,2574,Delta,19.76,28885,221.75
Mexico,594,2108,Delta,16.18,30993,237.93
Mexico,608,2074,Delta,15.92,33067,253.85
Mexico,622,2520,Delta,19.35,35587,273.2
Mexico,636,1876,Delta,14.4,37463,287.6
Mexico,650,1728,Delta,13.27,39191,300.87
Mexico,664,1388,Delta,10.66,40579,311.53
Mexico,678,957,Delta,7.35,41536,318.88
Mexico,692,1102,Delta,8.46,42638,327.34
Mexico,706,1193,Omicron,9.16,43831,336.5
Mexico,720,500,Omicron,3.84,44331,340.34
Moldova,153,4,0,0.99,4,0.99
Moldova,237,8,0,1.99,12,2.98
Moldova,384,3,0,0.75,15,3.73
Moldova,398,1,0,0.25,16,3.98
Moldova,412,7,0,1.74,23,5.72
Moldova,426,2,0,0.5,25,6.22
Moldova,440,5,0,1.24,30,7.46
Moldova,454,2,0,0.5,32,7.96
Moldova,468,4,0,0.99,36,8.95
Moldova,482,12,0,2.98,48,11.93
Moldova,496,1,0,0.25,49,12.18
Moldova,524,6,0,1.49,55,13.67
Moldova,538,7,0,1.74,62,15.41
Moldova,580,4,0,0.99,66,16.4
Moldova,594,9,0,2.24,75,18.64
Moldova,608,26,0,6.46,101,25.1
Moldova,650,2,0,0.5,103,25.6
Moldova,664,10,0,2.49,113,28.09
Moldova,678,9,0,2.24,122,30.33
Moldova,692,15,0,3.73,137,34.06
Moldova,706,15,0,3.73,152,37.79
Moldova,720,16,0,3.98,168,41.77
Monaco,370,1,0,25.3,1,25.3
Monaco,384,1,0,25.3,2,50.6
Monaco,412,4,0,101.21,6,151.81
Monaco,454,2,0,50.61,8,202.42
Monaco,496,1,0,25.3,9,227.72
Monaco,510,11,0,278.34,20,506.06
Monaco,524,20,0,506.07,40,1012.13
Monaco,538,1,0,25.3,41,1037.43
Monaco,552,14,0,354.25,55,1391.68
Monaco,566,14,0,354.25,69,1745.93
Monaco,594,6,0,151.82,75,1897.75
Monaco,608,2,0,50.61,77,1948.36
Monaco,650,3,0,75.91,80,2024.27
Monaco,664,3,0,75.91,83,2100.18
Monaco,706,1,0,25.3,84,2125.48
Mongolia,209,1,0,0.3,1,0.3
Mongolia,265,1,0,0.3,2,0.6
Mongolia,293,2,0,0.6,4,1.2
Mongolia,307,1,0,0.3,5,1.5
Mongolia,321,1,0,0.3,6,1.8
Mongolia,335,1,0,0.3,7,2.1
Mongolia,349,4,0,1.2,11,3.3
Mongolia,370,2,0,0.6,13,3.9
Mongolia,384,1,0,0.3,14,4.2
Mongolia,398,3,0,0.9,17,5.1
Mongolia,412,2,0,0.6,19,5.7
Mongolia,426,7,0,2.1,26,7.8
Mongolia,454,2,0,0.6,28,8.4
Mongolia,468,94,Alpha,28.23,122,36.63
Mongolia,482,3,0,0.9,125,37.53
Mongolia,524,16,0,4.81,141,42.34
Mongolia,538,47,Alpha,14.12,188,56.46
Mongolia,552,42,Alpha,12.62,230,69.08
Mongolia,566,130,Alpha,39.05,360,108.13
Mongolia,580,39,Delta,11.71,399,119.84
Mongolia,594,18,0,5.41,417,125.25
Montenegro,181,9,0,14.33,9,14.33
Montenegro,370,19,0,30.25,28,44.58
Montenegro,510,17,0,27.07,45,71.65
Montenegro,524,18,0,28.66,63,100.31
Montenegro,538,20,0,31.84,83,132.15
Montenegro,552,30,Delta,47.77,113,179.92
Montenegro,566,72,Delta,114.64,185,294.56
Montenegro,580,41,Delta,65.28,226,359.84
Montenegro,594,34,Delta,54.14,260,413.98
Montenegro,608,5,0,7.96,265,421.94
Montenegro,622,1,0,1.59,266,423.53
Montenegro,636,15,0,23.88,281,447.41
Montenegro,650,34,Delta,54.14,315,501.55
Montenegro,664,38,Delta,60.5,353,562.05
Montenegro,678,30,Delta,47.77,383,609.82
Montenegro,692,142,Delta,226.1,525,835.92
Morocco,111,25,0,0.67,25,0.67
Morocco,125,3,0,0.08,28,0.75
Morocco,139,1,0,0.03,29,0.78
Morocco,153,1,0,0.03,30,0.81
Morocco,167,2,0,0.05,32,0.86
Morocco,181,19,0,0.51,51,1.37
Morocco,209,2,0,0.05,53,1.42
Morocco,251,2,0,0.05,55,1.47
Morocco,293,1,0,0.03,56,1.5
Morocco,335,26,0,0.7,82,2.2
Morocco,349,37,Others,0.99,119,3.19
Morocco,370,1,0,0.03,120,3.22
Morocco,384,4,0,0.11,124,3.33
Morocco,412,17,0,0.46,141,3.79
Morocco,426,24,0,0.64,165,4.43
Morocco,440,18,0,0.48,183,4.91
Morocco,454,20,0,0.54,203,5.45
Morocco,468,5,0,0.13,208,5.58
Morocco,496,1,0,0.03,209,5.61
Morocco,510,1,0,0.03,210,5.64
Morocco,524,7,0,0.19,217,5.83
Morocco,538,9,0,0.24,226,6.07
Morocco,552,32,Delta,0.86,258,6.93
Morocco,594,45,Delta,1.2,303,8.13
Morocco,608,15,0,0.4,318,8.53
Morocco,622,2,0,0.05,320,8.58
Morocco,636,27,0,0.72,347,9.3
Morocco,650,27,0,0.72,374,10.02
Morocco,664,8,0,0.21,382,10.23
Morocco,678,9,0,0.24,391,10.47
Morocco,692,11,0,0.29,402,10.76
Morocco,706,36,Omicron,0.96,438,11.72
Mozambique,181,7,0,0.22,7,0.22
Mozambique,209,1,0,0.03,8,0.25
Mozambique,223,10,0,0.31,18,0.56
Mozambique,237,5,0,0.16,23,0.72
Mozambique,251,5,0,0.16,28,0.88
Mozambique,265,13,0,0.4,41,1.28
Mozambique,279,2,0,0.06,43,1.34
Mozambique,293,32,Beta,0.99,75,2.33
Mozambique,307,11,0,0.34,86,2.67
Mozambique,321,29,0,0.9,115,3.57
Mozambique,335,11,0,0.34,126,3.91
Mozambique,349,61,Others,1.9,187,5.81
Mozambique,370,104,Beta,3.23,291,9.04
Mozambique,384,42,Beta,1.31,333,10.35
Mozambique,398,47,Beta,1.46,380,11.81
Mozambique,412,22,0,0.68,402,12.49
Mozambique,426,83,Beta,2.58,485,15.07
Mozambique,440,11,0,0.34,496,15.41
Mozambique,454,9,0,0.28,505,15.69
Mozambique,468,20,0,0.62,525,16.31
Mozambique,482,9,0,0.28,534,16.59
Mozambique,496,12,0,0.37,546,16.96
Mozambique,510,8,0,0.25,554,17.21
Mozambique,524,114,Delta,3.54,668,20.75
Mozambique,538,109,Delta,3.39,777,24.14
Mozambique,552,64,Delta,1.99,841,26.13
Mozambique,566,24,0,0.75,865,26.88
Mozambique,580,1,0,0.03,866,26.91
Mozambique,594,15,0,0.47,881,27.38
Mozambique,608,14,0,0.44,895,27.82
Mozambique,622,9,0,0.28,904,28.1
Mozambique,636,2,0,0.06,906,28.16
Mozambique,650,2,0,0.06,908,28.22
Mozambique,664,1,0,0.03,909,28.25
Mozambique,678,4,0,0.12,913,28.37
Mozambique,692,20,0,0.62,933,28.99
Nepal,195,2,0,0.07,2,0.07
Nepal,209,12,0,0.4,14,0.47
Nepal,223,1,0,0.03,15,0.5
Nepal,265,1,0,0.03,16,0.53
Nepal,307,1,0,0.03,17,0.56
Nepal,321,1,0,0.03,18,0.59
Nepal,454,4,0,0.13,22,0.72
Nepal,468,17,0,0.57,39,1.29
Nepal,482,30,Delta,1.01,69,2.3
Nepal,496,18,0,0.61,87,2.91
Nepal,510,39,Delta,1.31,126,4.22
Nepal,524,14,0,0.47,140,4.69
Nepal,538,25,0,0.84,165,5.53
Nepal,552,21,0,0.71,186,6.24
Nepal,566,29,0,0.98,215,7.22
Nepal,580,74,Delta,2.49,289,9.71
Nepal,594,75,Delta,2.53,364,12.24
Nepal,608,92,Delta,3.1,456,15.34
Nepal,622,196,Delta,6.6,652,21.94
Nepal,636,50,Delta,1.68,702,23.62
Nepal,650,32,Delta,1.08,734,24.7
Nepal,664,6,0,0.2,740,24.9
Nepal,678,39,Delta,1.31,779,26.21
Nepal,692,74,Delta,2.49,853,28.7
Nepal,706,27,0,0.91,880,29.61
Nepal,720,9,0,0.3,889,29.91
Netherlands,111,214,Others,12.46,214,12.46
Netherlands,125,226,Others,13.16,440,25.62
Netherlands,139,156,Others,9.08,596,34.7
Netherlands,153,101,Others,5.88,697,40.58
Netherlands,167,91,Others,5.3,788,45.88
Netherlands,181,67,Others,3.9,855,49.78
Netherlands,195,90,Others,5.24,945,55.02
Netherlands,209,123,Others,7.16,1068,62.18
Netherlands,223,127,Others,7.4,1195,69.58
Netherlands,237,120,Others,6.99,1315,76.57
Netherlands,251,273,Others,15.9,1588,92.47
Netherlands,265,297,Others,17.29,1885,109.76
Netherlands,279,436,Others,25.39,2321,135.15
Netherlands,293,416,Others,24.22,2737,159.37
Netherlands,307,437,Others,25.45,3174,184.82
Netherlands,321,533,Others,31.04,3707,215.86
Netherlands,335,818,Others,47.63,4525,263.49
Netherlands,349,1932,Others,112.5,6457,375.99
Netherlands,370,1752,Others,102.02,8209,478.01
Netherlands,384,2269,Others,132.13,10478,610.14
Netherlands,398,2431,Alpha,141.56,12909,751.7
Netherlands,412,3167,Alpha,184.42,16076,936.12
Netherlands,426,4040,Alpha,235.25,20116,1171.37
Netherlands,440,3860,Alpha,224.77,23976,1396.14
Netherlands,454,3602,Alpha,209.75,27578,1605.89
Netherlands,468,3934,Alpha,229.08,31512,1834.97
Netherlands,482,3490,Alpha,203.22,35002,2038.19
Netherlands,496,2969,Alpha,172.89,37971,2211.08
Netherlands,510,2635,Alpha,153.44,40606,2364.52
Netherlands,524,1888,Alpha,109.94,42494,2474.46
Netherlands,538,3583,Delta,208.64,46077,2683.1
Netherlands,552,4845,Delta,282.13,50922,2965.23
Netherlands,566,3079,Delta,179.29,54001,3144.52
Netherlands,580,3129,Delta,182.2,57130,3326.72
Netherlands,594,3390,Delta,197.4,60520,3524.12
Netherlands,608,2691,Delta,156.7,63211,3680.82
Netherlands,622,2258,Delta,131.48,65469,3812.3
Netherlands,636,2741,Delta,159.61,68210,3971.91
Netherlands,650,3176,Delta,184.94,71386,4156.85
Netherlands,664,3651,Delta,212.6,75037,4369.45
Netherlands,678,3820,Delta,222.44,78857,4591.89
Netherlands,692,4060,Delta,236.42,82917,4828.31
Netherlands,706,3861,Delta,224.83,86778,5053.14
Netherlands,720,1161,Omicron,67.61,87939,5120.75
New Zealand,111,8,0,1.56,8,1.56
New Zealand,125,1,0,0.2,9,1.76
New Zealand,153,5,0,0.98,14,2.74
New Zealand,167,3,0,0.59,17,3.33
New Zealand,181,3,0,0.59,20,3.92
New Zealand,195,2,0,0.39,22,4.31
New Zealand,209,37,Others,7.22,59,11.53
New Zealand,223,74,Others,14.45,133,25.98
New Zealand,237,33,Others,6.44,166,32.42
New Zealand,251,16,0,3.12,182,35.54
New Zealand,265,14,0,2.73,196,38.27
New Zealand,279,36,Others,7.03,232,45.3
New Zealand,293,33,Others,6.44,265,51.74
New Zealand,307,20,0,3.9,285,55.64
New Zealand,321,28,0,5.47,313,61.11
New Zealand,335,20,0,3.9,333,65.01
New Zealand,349,39,Others,7.61,372,72.62
New Zealand,370,22,0,4.29,394,76.91
New Zealand,384,17,0,3.32,411,80.23
New Zealand,398,19,0,3.71,430,83.94
New Zealand,412,26,0,5.08,456,89.02
New Zealand,426,28,0,5.47,484,94.49
New Zealand,440,29,0,5.66,513,100.15
New Zealand,454,26,0,5.08,539,105.23
New Zealand,468,19,0,3.71,558,108.94
New Zealand,482,7,0,1.37,565,110.31
New Zealand,496,8,0,1.56,573,111.87
New Zealand,510,14,0,2.73,587,114.6
New Zealand,524,16,0,3.12,603,117.72
New Zealand,538,12,0,2.34,615,120.06
New Zealand,552,49,Delta,9.57,664,129.63
New Zealand,566,31,Delta,6.05,695,135.68
New Zealand,580,173,Delta,33.77,868,169.45
New Zealand,594,615,Delta,120.06,1483,289.51
New Zealand,608,238,Delta,46.46,1721,335.97
New Zealand,622,276,Delta,53.88,1997,389.85
New Zealand,636,583,Delta,113.81,2580,503.66
New Zealand,650,605,Delta,118.1,3185,621.76
New Zealand,664,567,Delta,110.69,3752,732.45
New Zealand,678,462,Delta,90.19,4214,822.64
New Zealand,692,313,Delta,61.1,4527,883.74
New Zealand,706,260,Delta,50.76,4787,934.5
New Zealand,720,244,Delta,47.63,5031,982.13
Nigeria,111,26,0,0.12,26,0.12
Nigeria,125,31,Others,0.15,57,0.27
Nigeria,139,16,0,0.08,73,0.35
Nigeria,153,27,0,0.13,100,0.48
Nigeria,167,28,0,0.13,128,0.61
Nigeria,181,48,Others,0.23,176,0.84
Nigeria,195,5,0,0.02,181,0.86
Nigeria,209,11,0,0.05,192,0.91
Nigeria,223,5,0,0.02,197,0.93
Nigeria,237,5,0,0.02,202,0.95
Nigeria,265,5,0,0.02,207,0.97
Nigeria,279,7,0,0.03,214,1.0
Nigeria,293,1,0,0.0,215,1.0
Nigeria,307,4,0,0.02,219,1.02
Nigeria,321,31,Others,0.15,250,1.17
Nigeria,335,34,Others,0.16,284,1.33
Nigeria,349,204,Alpha,0.96,488,2.29
Nigeria,370,127,Eta,0.6,615,2.89
Nigeria,384,231,Eta,1.09,846,3.98
Nigeria,398,164,Eta,0.78,1010,4.76
Nigeria,412,111,Eta,0.53,1121,5.29
Nigeria,426,45,Eta,0.21,1166,5.5
Nigeria,440,18,0,0.09,1184,5.59
Nigeria,454,7,0,0.03,1191,5.62
Nigeria,468,24,0,0.11,1215,5.73
Nigeria,482,8,0,0.04,1223,5.77
Nigeria,496,6,0,0.03,1229,5.8
Nigeria,510,7,0,0.03,1236,5.83
Nigeria,524,14,0,0.07,1250,5.9
Nigeria,538,43,Delta,0.2,1293,6.1
Nigeria,552,94,Delta,0.44,1387,6.54
Nigeria,566,498,Delta,2.36,1885,8.9
Nigeria,580,552,Delta,2.61,2437,11.51
Nigeria,594,576,Delta,2.72,3013,14.23
Nigeria,608,331,Delta,1.57,3344,15.8
Nigeria,622,94,Delta,0.44,3438,16.24
Nigeria,636,60,Delta,0.28,3498,16.52
Nigeria,650,34,Delta,0.16,3532,16.68
Nigeria,664,22,0,0.1,3554,16.78
Nigeria,678,61,Delta,0.29,3615,17.07
Nigeria,692,86,Omicron,0.41,3701,17.48
Nigeria,706,69,Omicron,0.33,3770,17.81
North Macedonia,125,1,0,0.48,1,0.48
North Macedonia,139,17,0,8.16,18,8.64
North Macedonia,153,18,0,8.64,36,17.28
North Macedonia,167,20,0,9.6,56,26.88
North Macedonia,181,5,0,2.4,61,29.28
North Macedonia,195,6,0,2.88,67,32.16
North Macedonia,209,8,0,3.84,75,36.0
North Macedonia,223,2,0,0.96,77,36.96
North Macedonia,237,9,0,4.32,86,41.28
North Macedonia,265,7,0,3.36,93,44.64
North Macedonia,279,13,0,6.24,106,50.88
North Macedonia,293,20,0,9.6,126,60.48
North Macedonia,307,8,0,3.84,134,64.32
North Macedonia,321,4,0,1.92,138,66.24
North Macedonia,335,16,0,7.68,154,73.92
North Macedonia,349,50,Others,24.01,204,97.93
North Macedonia,370,68,Others,32.65,272,130.58
North Macedonia,384,61,Others,29.29,333,159.87
North Macedonia,398,58,Others,27.85,391,187.72
North Macedonia,412,15,0,7.2,406,194.92
North Macedonia,426,26,0,12.48,432,207.4
North Macedonia,440,36,Alpha,17.29,468,224.69
North Macedonia,454,103,Alpha,49.46,571,274.15
North Macedonia,468,15,0,7.2,586,281.35
North Macedonia,482,30,Alpha,14.4,616,295.75
North Macedonia,496,17,0,8.16,633,303.91
North Macedonia,510,12,0,5.76,645,309.67
North Macedonia,524,4,0,1.92,649,311.59
North Macedonia,538,7,0,3.36,656,314.95
North Macedonia,552,22,0,10.56,678,325.51
North Macedonia,566,12,0,5.76,690,331.27
North Macedonia,650,11,0,5.28,701,336.55
North Macedonia,664,37,Delta,17.77,738,354.32
Norway,111,28,0,5.12,28,5.12
Norway,125,18,0,3.29,46,8.41
Norway,139,8,0,1.46,54,9.87
Norway,153,31,Others,5.67,85,15.54
Norway,167,61,Others,11.16,146,26.7
Norway,181,33,Others,6.04,179,32.74
Norway,195,84,Others,15.37,263,48.11
Norway,209,164,Others,30.01,427,78.12
Norway,223,47,Others,8.6,474,86.72
Norway,237,109,Others,19.94,583,106.66
Norway,251,117,Others,21.41,700,128.07
Norway,265,156,Others,28.54,856,156.61
Norway,279,204,Others,37.32,1060,193.93
Norway,293,265,Others,48.48,1325,242.41
Norway,307,163,Others,29.82,1488,272.23
Norway,321,187,Others,34.21,1675,306.44
Norway,335,274,Others,50.13,1949,356.57
Norway,349,538,Others,98.43,2487,455.0
Norway,370,740,Others,135.39,3227,590.39
Norway,384,1400,Others,256.15,4627,846.54
Norway,398,1404,Alpha,256.88,6031,1103.42
Norway,412,1547,Alpha,283.04,7578,1386.46
Norway,426,1671,Alpha,305.73,9249,1692.19
Norway,440,1328,Alpha,242.97,10577,1935.16
Norway,454,1847,Alpha,337.93,12424,2273.09
Norway,468,1654,Alpha,302.62,14078,2575.71
Norway,482,1837,Alpha,336.1,15915,2911.81
Norway,496,1417,Alpha,259.26,17332,3171.07
Norway,510,1134,Alpha,207.48,18466,3378.55
Norway,524,827,Alpha,151.31,19293,3529.86
Norway,538,867,Delta,158.63,20160,3688.49
Norway,552,892,Delta,163.2,21052,3851.69
Norway,566,1320,Delta,241.51,22372,4093.2
Norway,580,1747,Delta,319.63,24119,4412.83
Norway,594,1917,Delta,350.74,26036,4763.57
Norway,608,2089,Delta,382.21,28125,5145.78
Norway,622,1632,Delta,298.59,29757,5444.37
Norway,636,1421,Delta,259.99,31178,5704.36
Norway,650,2045,Delta,374.16,33223,6078.52
Norway,664,1848,Delta,338.11,35071,6416.63
Norway,678,1612,Delta,294.93,36683,6711.56
Norway,692,1980,Delta,362.26,38663,7073.82
Norway,706,613,Delta,112.16,39276,7185.98
Norway,720,280,Omicron,51.23,39556,7237.21
Norway,727,17,0,3.11,39573,7240.32
Oman,111,22,0,4.21,22,4.21
Oman,125,55,Others,10.53,77,14.74
Oman,139,25,0,4.79,102,19.53
Oman,153,11,0,2.11,113,21.64
Oman,167,8,0,1.53,121,23.17
Oman,181,8,0,1.53,129,24.7
Oman,195,1,0,0.19,130,24.89
Oman,209,7,0,1.34,137,26.23
Oman,223,1,0,0.19,138,26.42
Oman,237,6,0,1.15,144,27.57
Oman,251,6,0,1.15,150,28.72
Oman,265,1,0,0.19,151,28.91
Oman,279,1,0,0.19,152,29.1
Oman,307,1,0,0.19,153,29.29
Oman,349,6,0,1.15,159,30.44
Oman,370,3,0,0.57,162,31.01
Oman,384,12,0,2.3,174,33.31
Oman,398,9,0,1.72,183,35.03
Oman,412,10,0,1.91,193,36.94
Oman,426,7,0,1.34,200,38.28
Oman,440,11,0,2.11,211,40.39
Oman,454,18,0,3.45,229,43.84
Oman,468,53,Alpha,10.15,282,53.99
Oman,482,21,0,4.02,303,58.01
Oman,496,12,0,2.3,315,60.31
Oman,510,43,Delta,8.23,358,68.54
Oman,524,71,Delta,13.59,429,82.13
Oman,538,7,0,1.34,436,83.47
Oman,594,1,0,0.19,437,83.66
Oman,692,8,0,1.53,445,85.19
Oman,706,1,0,0.19,446,85.38
Pakistan,111,3,0,0.01,3,0.01
Pakistan,125,10,0,0.04,13,0.05
Pakistan,139,24,0,0.11,37,0.16
Pakistan,153,8,0,0.04,45,0.2
Pakistan,167,5,0,0.02,50,0.22
Pakistan,181,6,0,0.03,56,0.25
Pakistan,209,10,0,0.04,66,0.29
Pakistan,237,3,0,0.01,69,0.3
Pakistan,265,8,0,0.04,77,0.34
Pakistan,279,1,0,0.0,78,0.34
Pakistan,293,1,0,0.0,79,0.34
Pakistan,307,8,0,0.04,87,0.38
Pakistan,321,20,0,0.09,107,0.47
Pakistan,335,26,0,0.12,133,0.59
Pakistan,349,21,0,0.09,154,0.68
Pakistan,370,3,0,0.01,157,0.69
Pakistan,384,4,0,0.02,161,0.71
Pakistan,398,3,0,0.01,164,0.72
Pakistan,412,7,0,0.03,171,0.75
Pakistan,426,31,Alpha,0.14,202,0.89
Pakistan,440,6,0,0.03,208,0.92
Pakistan,454,138,Alpha,0.61,346,1.53
Pakistan,468,53,Alpha,0.24,399,1.77
Pakistan,482,30,Alpha,0.13,429,1.9
Pakistan,496,80,Alpha,0.36,509,2.26
Pakistan,510,201,Alpha,0.89,710,3.15
Pakistan,524,56,Alpha,0.25,766,3.4
Pakistan,538,60,Delta,0.27,826,3.67
Pakistan,552,67,Delta,0.3,893,3.97
Pakistan,566,121,Delta,0.54,1014,4.51
Pakistan,580,108,Delta,0.48,1122,4.99
Pakistan,594,176,Delta,0.78,1298,5.77
Pakistan,608,65,Delta,0.29,1363,6.06
Pakistan,622,31,Delta,0.14,1394,6.2
Pakistan,636,51,Delta,0.23,1445,6.43
Pakistan,650,44,Delta,0.2,1489,6.63
Pakistan,664,42,Delta,0.19,1531,6.82
Pakistan,678,13,0,0.06,1544,6.88
Pakistan,692,32,Delta,0.14,1576,7.02
Pakistan,706,31,Omicron,0.14,1607,7.16
Pakistan,720,16,0,0.07,1623,7.23
Papua New Guinea,181,4,0,0.44,4,0.44
Papua New Guinea,195,34,Others,3.73,38,4.17
Papua New Guinea,209,55,Others,6.03,93,10.2
Papua New Guinea,223,7,0,0.77,100,10.97
Papua New Guinea,237,2,0,0.22,102,11.19
Papua New Guinea,251,2,0,0.22,104,11.41
Papua New Guinea,265,6,0,0.66,110,12.07
Papua New Guinea,321,22,0,2.41,132,14.48
Papua New Guinea,335,9,0,0.99,141,15.47
Papua New Guinea,349,14,0,1.54,155,17.01
Papua New Guinea,370,2,0,0.22,157,17.23
Papua New Guinea,384,11,0,1.21,168,18.44
Papua New Guinea,398,60,Others,6.58,228,25.02
Papua New Guinea,412,190,Others,20.84,418,45.86
Papua New Guinea,426,368,Others,40.36,786,86.22
Papua New Guinea,440,598,Others,65.58,1384,151.8
Papua New Guinea,454,100,Others,10.97,1484,162.77
Papua New Guinea,468,128,Others,14.04,1612,176.81
Papua New Guinea,482,193,Others,21.16,1805,197.97
Papua New Guinea,496,18,0,1.97,1823,199.94
Papua New Guinea,510,14,0,1.54,1837,201.48
Papua New Guinea,524,3,0,0.33,1840,201.81
Papua New Guinea,538,16,0,1.75,1856,203.56
Papua New Guinea,552,19,0,2.08,1875,205.64
Papua New Guinea,566,19,0,2.08,1894,207.72
Papua New Guinea,580,106,Delta,11.62,2000,219.34
Papua New Guinea,594,385,Delta,42.22,2385,261.56
Papua New Guinea,608,214,Delta,23.47,2599,285.03
Papua New Guinea,622,368,Delta,40.36,2967,325.39
Papua New Guinea,636,242,Delta,26.54,3209,351.93
Papua New Guinea,650,116,Delta,12.72,3325,364.65
Papua New Guinea,664,34,Delta,3.73,3359,368.38
Papua New Guinea,678,7,0,0.77,3366,369.15
Paraguay,111,5,0,0.69,5,0.69
Paraguay,125,2,0,0.28,7,0.97
Paraguay,139,3,0,0.42,10,1.39
Paraguay,153,1,0,0.14,11,1.53
Paraguay,167,5,0,0.69,16,2.22
Paraguay,181,5,0,0.69,21,2.91
Paraguay,195,2,0,0.28,23,3.19
Paraguay,209,14,0,1.94,37,5.13
Paraguay,223,2,0,0.28,39,5.41
Paraguay,237,7,0,0.97,46,6.38
Paraguay,251,1,0,0.14,47,6.52
Paraguay,265,3,0,0.42,50,6.94
Paraguay,293,1,0,0.14,51,7.08
Paraguay,307,1,0,0.14,52,7.22
Paraguay,321,2,0,0.28,54,7.5
Paraguay,335,14,0,1.94,68,9.44
Paraguay,349,18,0,2.49,86,11.93
Paraguay,370,9,0,1.25,95,13.18
Paraguay,384,66,Others,9.14,161,22.32
Paraguay,398,61,Others,8.45,222,30.77
Paraguay,412,70,Others,9.7,292,40.47
Paraguay,426,55,Others,7.62,347,48.09
Paraguay,440,14,0,1.94,361,50.03
Paraguay,454,31,Gamma,4.29,392,54.32
Paraguay,468,20,0,2.77,412,57.09
Paraguay,482,26,0,3.6,438,60.69
Paraguay,496,14,0,1.94,452,62.63
Paraguay,510,41,Gamma,5.68,493,68.31
Paraguay,524,18,0,2.49,511,70.8
Paraguay,538,59,Gamma,8.17,570,78.97
Paraguay,552,28,0,3.88,598,82.85
Paraguay,566,71,Delta,9.83,669,92.68
Paraguay,580,66,Delta,9.14,735,101.82
Paraguay,594,81,Delta,11.22,816,113.04
Paraguay,608,26,0,3.6,842,116.64
Paraguay,622,33,Delta,4.57,875,121.21
Paraguay,636,9,0,1.25,884,122.46
Paraguay,650,14,0,1.94,898,124.4
Peru,111,49,Others,1.47,49,1.47
Peru,125,50,Others,1.5,99,2.97
Peru,139,5,0,0.15,104,3.12
Peru,153,92,Others,2.76,196,5.88
Peru,167,35,Others,1.05,231,6.93
Peru,181,10,0,0.3,241,7.23
Peru,195,12,0,0.36,253,7.59
Peru,209,49,Others,1.47,302,9.06
Peru,223,105,Others,3.15,407,12.21
Peru,237,44,Others,1.32,451,13.53
Peru,251,33,Others,0.99,484,14.52
Peru,265,8,0,0.24,492,14.76
Peru,279,128,Others,3.84,620,18.6
Peru,293,3,0,0.09,623,18.69
Peru,307,32,Others,0.96,655,19.65
Peru,321,33,Others,0.99,688,20.64
Peru,335,130,Others,3.9,818,24.54
Peru,349,138,Others,4.14,956,28.68
Peru,370,123,Others,3.69,1079,32.37
Peru,384,91,Others,2.73,1170,35.1
Peru,398,120,Others,3.6,1290,38.7
Peru,412,155,Lambda,4.65,1445,43.35
Peru,426,238,Lambda,7.13,1683,50.48
Peru,440,190,Lambda,5.7,1873,56.18
Peru,454,523,Lambda,15.68,2396,71.86
Peru,468,321,Lambda,9.62,2717,81.48
Peru,482,325,Lambda,9.74,3042,91.22
Peru,496,284,Lambda,8.51,3326,99.73
Peru,510,803,Lambda,24.07,4129,123.8
Peru,524,496,Lambda,14.87,4625,138.67
Peru,538,467,Lambda,14.0,5092,152.67
Peru,552,586,Lambda,17.57,5678,170.24
Peru,566,508,Lambda,15.23,6186,185.47
Peru,580,649,Gamma,19.45,6835,204.92
Peru,594,609,Delta,18.26,7444,223.18
Peru,608,792,Delta,23.74,8236,246.92
Peru,622,820,Delta,24.58,9056,271.5
Peru,636,805,Delta,24.13,9861,295.63
Peru,650,723,Delta,21.67,10584,317.3
Peru,664,859,Delta,25.75,11443,343.05
Peru,678,776,Delta,23.26,12219,366.31
Peru,692,741,Delta,22.21,12960,388.52
Peru,706,268,Delta,8.03,13228,396.55
Peru,720,84,Delta,2.52,13312,399.07
Philippines,139,1,0,0.01,1,0.01
Philippines,153,5,0,0.05,6,0.06
Philippines,167,9,0,0.08,15,0.14
Philippines,181,4,0,0.04,19,0.18
Philippines,237,2,0,0.02,21,0.2
Philippines,251,3,0,0.03,24,0.23
Philippines,265,1,0,0.01,25,0.24
Philippines,279,3,0,0.03,28,0.27
Philippines,293,141,Others,1.27,169,1.54
Philippines,307,178,Others,1.6,347,3.14
