location,date,variant,num_sequences,perc_sequences,num_sequences_total
Philippines,2021-03-08,Gamma,0,0.0,303
Philippines,2021-03-08,Delta,0,0.0,303
Philippines,2021-03-08,Kappa,,,303
Philippines,2021-03-08,Epsilon,,,303
Philippines,2021-03-08,Eta,0,0.0,303
Philippines,2021-03-08,Iota,,,303
Philippines,2021-03-08,Lambda,,,303
Philippines,2021-03-08,Mu,,,303
Philippines,2021-03-08,S:677H.Robin1,,,303
Philippines,2021-03-08,S:677P.Pelican,,,303
Philippines,2021-03-08,B.1.1.302,,,303
Philippines,2021-03-08,B.1.1.277,,,303
Philippines,2021-03-08,B.1.367,,,303
Philippines,2021-03-08,others,126,41.59,303
Philippines,2021-03-08,non_who,126,41.59,303
Philippines,2021-03-22,B.1.160,0,0.0,780
Philippines,2021-03-22,B.1.620,2,0.26,780
Philippines,2021-03-22,B.1.258,0,0.0,780
Philippines,2021-03-22,B.1.221,,,780
Philippines,2021-03-22,B.1.1.519,0,0.0,780
Philippines,2021-03-22,B.1.177,0,0.0,780
Philippines,2021-03-22,Beta,364,46.67,780
Philippines,2021-03-22,Alpha,293,37.56,780
Philippines,2021-03-22,Gamma,1,0.13,780
Philippines,2021-03-22,Delta,0,0.0,780
Philippines,2021-03-22,Kappa,,,780
Philippines,2021-03-22,Epsilon,,,780
Philippines,2021-03-22,Eta,0,0.0,780
Philippines,2021-03-22,Iota,,,780
Philippines,2021-03-22,Lambda,,,780
Philippines,2021-03-22,Mu,,,780
Philippines,2021-03-22,S:677H.Robin1,,,780
Philippines,2021-03-22,S:677P.Pelican,,,780
Philippines,2021-03-22,B.1.1.302,,,780
Philippines,2021-03-22,B.1.1.277,,,780
Philippines,2021-03-22,B.1.367,,,780
Philippines,2021-03-22,others,120,15.38,780
Philippines,2021-03-22,non_who,122,15.64,780
Philippines,2021-04-05,B.1.160,0,0.0,1016
Philippines,2021-04-05,B.1.620,0,0.0,1016
Philippines,2021-04-05,B.1.258,0,0.0,1016
Philippines,2021-04-05,B.1.221,,,1016
Philippines,2021-04-05,B.1.1.519,4,0.39,1016
Philippines,2021-04-05,B.1.177,0,0.0,1016
Philippines,2021-04-05,Beta,551,54.23,1016
Philippines,2021-04-05,Alpha,372,36.61,1016
Philippines,2021-04-05,Gamma,0,0.0,1016
Philippines,2021-04-05,Delta,0,0.0,1016
Philippines,2021-04-05,Kappa,,,1016
Philippines,2021-04-05,Epsilon,,,1016
Philippines,2021-04-05,Eta,2,0.2,1016
Philippines,2021-04-05,Iota,,,1016
Philippines,2021-04-05,Lambda,,,1016
Philippines,2021-04-05,Mu,,,1016
Philippines,2021-04-05,S:677H.Robin1,,,1016
Philippines,2021-04-05,S:677P.Pelican,,,1016
Philippines,2021-04-05,B.1.1.302,,,1016
Philippines,2021-04-05,B.1.1.277,,,1016
Philippines,2021-04-05,B.1.367,,,1016
Philippines,2021-04-05,others,87,8.57,1016
Philippines,2021-04-05,non_who,91,8.96,1016
Philippines,2021-04-19,B.1.160,0,0.0,386
Philippines,2021-04-19,B.1.620,0,0.0,386
Philippines,2021-04-19,B.1.258,0,0.0,386
Philippines,2021-04-19,B.1.221,,,386
Philippines,2021-04-19,B.1.1.519,1,0.26,386
Philippines,2021-04-19,B.1.177,0,0.0,386
Philippines,2021-04-19,Beta,189,48.96,386
Philippines,2021-04-19,Alpha,144,37.31,386
Philippines,2021-04-19,Gamma,0,0.0,386
Philippines,2021-04-19,Delta,5,1.3,386
Philippines,2021-04-19,Kappa,,,386
Philippines,2021-04-19,Epsilon,,,386
Philippines,2021-04-19,Eta,0,0.0,386
Philippines,2021-04-19,Iota,,,386
Philippines,2021-04-19,Lambda,,,386
Philippines,2021-04-19,Mu,,,386
Philippines,2021-04-19,S:677H.Robin1,,,386
Philippines,2021-04-19,S:677P.Pelican,,,386
Philippines,2021-04-19,B.1.1.302,,,386
Philippines,2021-04-19,B.1.1.277,,,386
Philippines,2021-04-19,B.1.367,,,386
Philippines,2021-04-19,others,47,12.17,386
Philippines,2021-04-19,non_who,48,12.43,386
Philippines,2021-05-03,B.1.160,0,0.0,394
Philippines,2021-05-03,B.1.620,0,0.0,394
Philippines,2021-05-03,B.1.258,0,0.0,394
Philippines,2021-05-03,B.1.221,,,394
Philippines,2021-05-03,B.1.1.519,0,0.0,394
Philippines,2021-05-03,B.1.177,0,0.0,394
Philippines,2021-05-03,Beta,189,47.97,394
Philippines,2021-05-03,Alpha,164,41.62,394
Philippines,2021-05-03,Gamma,0,0.0,394
Philippines,2021-05-03,Delta,3,0.76,394
Philippines,2021-05-03,Kappa,,,394
Philippines,2021-05-03,Epsilon,,,394
Philippines,2021-05-03,Eta,0,0.0,394
Philippines,2021-05-03,Iota,,,394
Philippines,2021-05-03,Lambda,,,394
Philippines,2021-05-03,Mu,,,394
Philippines,2021-05-03,S:677H.Robin1,,,394
Philippines,2021-05-03,S:677P.Pelican,,,394
Philippines,2021-05-03,B.1.1.302,,,394
Philippines,2021-05-03,B.1.1.277,,,394
Philippines,2021-05-03,B.1.367,,,394
Philippines,2021-05-03,others,38,9.65,394
Philippines,2021-05-03,non_who,38,9.65,394
Philippines,2021-05-17,B.1.160,0,0.0,335
Philippines,2021-05-17,B.1.620,0,0.0,335
Philippines,2021-05-17,B.1.258,0,0.0,335
Philippines,2021-05-17,B.1.221,,,335
Philippines,2021-05-17,B.1.1.519,0,0.0,335
Philippines,2021-05-17,B.1.177,0,0.0,335
Philippines,2021-05-17,Beta,166,49.55,335
Philippines,2021-05-17,Alpha,145,43.28,335
Philippines,2021-05-17,Gamma,0,0.0,335
Philippines,2021-05-17,Delta,11,3.28,335
Philippines,2021-05-17,Kappa,,,335
Philippines,2021-05-17,Epsilon,,,335
Philippines,2021-05-17,Eta,0,0.0,335
Philippines,2021-05-17,Iota,,,335
Philippines,2021-05-17,Lambda,,,335
Philippines,2021-05-17,Mu,,,335
Philippines,2021-05-17,S:677H.Robin1,,,335
Philippines,2021-05-17,S:677P.Pelican,,,335
Philippines,2021-05-17,B.1.1.302,,,335
Philippines,2021-05-17,B.1.1.277,,,335
Philippines,2021-05-17,B.1.367,,,335
Philippines,2021-05-17,others,13,3.89,335
Philippines,2021-05-17,non_who,13,3.89,335
Philippines,2021-05-31,B.1.160,0,0.0,288
Philippines,2021-05-31,B.1.620,0,0.0,288
Philippines,2021-05-31,B.1.258,0,0.0,288
Philippines,2021-05-31,B.1.221,,,288
Philippines,2021-05-31,B.1.1.519,0,0.0,288
Philippines,2021-05-31,B.1.177,0,0.0,288
Philippines,2021-05-31,Beta,148,51.39,288
Philippines,2021-05-31,Alpha,130,45.14,288
Philippines,2021-05-31,Gamma,0,0.0,288
Philippines,2021-05-31,Delta,2,0.69,288
Philippines,2021-05-31,Kappa,,,288
Philippines,2021-05-31,Epsilon,,,288
Philippines,2021-05-31,Eta,0,0.0,288
Philippines,2021-05-31,Iota,,,288
Philippines,2021-05-31,Lambda,,,288
Philippines,2021-05-31,Mu,,,288
Philippines,2021-05-31,S:677H.Robin1,,,288
Philippines,2021-05-31,S:677P.Pelican,,,288
Philippines,2021-05-31,B.1.1.302,,,288
Philippines,2021-05-31,B.1.1.277,,,288
Philippines,2021-05-31,B.1.367,,,288
Philippines,2021-05-31,others,8,2.78,288
Philippines,2021-05-31,non_who,8,2.78,288
Philippines,2021-06-14,B.1.160,0,0.0,565
Philippines,2021-06-14,B.1.620,0,0.0,565
Philippines,2021-06-14,B.1.258,0,0.0,565
Philippines,2021-06-14,B.1.221,,,565
Philippines,2021-06-14,B.1.1.519,0,0.0,565
Philippines,2021-06-14,B.1.177,0,0.0,565
Philippines,2021-06-14,Beta,278,49.2,565
Philippines,2021-06-14,Alpha,257,45.49,565
Philippines,2021-06-14,Gamma,1,0.18,565
Philippines,2021-06-14,Delta,2,0.35,565
Philippines,2021-06-14,Kappa,,,565
Philippines,2021-06-14,Epsilon,,,565
Philippines,2021-06-14,Eta,1,0.18,565
Philippines,2021-06-14,Iota,,,565
Philippines,2021-06-14,Lambda,,,565
Philippines,2021-06-14,Mu,,,565
Philippines,2021-06-14,S:677H.Robin1,,,565
Philippines,2021-06-14,S:677P.Pelican,,,565
Philippines,2021-06-14,B.1.1.302,,,565
Philippines,2021-06-14,B.1.1.277,,,565
Philippines,2021-06-14,B.1.367,,,565
Philippines,2021-06-14,others,26,4.6,565
Philippines,2021-06-14,non_who,26,4.6,565
Philippines,2021-06-28,B.1.160,0,0.0,800
Philippines,2021-06-28,B.1.620,0,0.0,800
Philippines,2021-06-28,B.1.258,0,0.0,800
Philippines,2021-06-28,B.1.221,,,800
Philippines,2021-06-28,B.1.1.519,0,0.0,800
Philippines,2021-06-28,B.1.177,0,0.0,800
Philippines,2021-06-28,Beta,398,49.75,800
Philippines,2021-06-28,Alpha,333,41.62,800
Philippines,2021-06-28,Gamma,0,0.0,800
Philippines,2021-06-28,Delta,40,5.0,800
Philippines,2021-06-28,Kappa,,,800
Philippines,2021-06-28,Epsilon,,,800
Philippines,2021-06-28,Eta,0,0.0,800
Philippines,2021-06-28,Iota,,,800
Philippines,2021-06-28,Lambda,,,800
Philippines,2021-06-28,Mu,,,800
Philippines,2021-06-28,S:677H.Robin1,,,800
Philippines,2021-06-28,S:677P.Pelican,,,800
Philippines,2021-06-28,B.1.1.302,,,800
Philippines,2021-06-28,B.1.1.277,,,800
Philippines,2021-06-28,B.1.367,,,800
Philippines,2021-06-28,others,29,3.63,800
Philippines,2021-06-28,non_who,29,3.63,800
Philippines,2021-07-12,B.1.160,0,0.0,886
Philippines,2021-07-12,B.1.620,0,0.0,886
Philippines,2021-07-12,B.1.258,0,0.0,886
Philippines,2021-07-12,B.1.221,,,886
Philippines,2021-07-12,B.1.1.519,0,0.0,886
Philippines,2021-07-12,B.1.177,0,0.0,886
Philippines,2021-07-12,Beta,336,37.92,886
Philippines,2021-07-12,Alpha,230,25.96,886
Philippines,2021-07-12,Gamma,0,0.0,886
Philippines,2021-07-12,Delta,251,28.33,886
Philippines,2021-07-12,Kappa,,,886
Philippines,2021-07-12,Epsilon,,,886
Philippines,2021-07-12,Eta,0,0.0,886
Philippines,2021-07-12,Iota,,,886
Philippines,2021-07-12,Lambda,,,886
Philippines,2021-07-12,Mu,,,886
Philippines,2021-07-12,S:677H.Robin1,,,886
Philippines,2021-07-12,S:677P.Pelican,,,886
Philippines,2021-07-12,B.1.1.302,,,886
Philippines,2021-07-12,B.1.1.277,,,886
Philippines,2021-07-12,B.1.367,,,886
Philippines,2021-07-12,others,69,7.79,886
Philippines,2021-07-12,non_who,69,7.79,886
Philippines,2021-07-26,B.1.160,0,0.0,1114
Philippines,2021-07-26,B.1.620,0,0.0,1114
Philippines,2021-07-26,B.1.258,0,0.0,1114
Philippines,2021-07-26,B.1.221,,,1114
Philippines,2021-07-26,B.1.1.519,0,0.0,1114
Philippines,2021-07-26,B.1.177,0,0.0,1114
Philippines,2021-07-26,Beta,255,22.89,1114
Philippines,2021-07-26,Alpha,244,21.9,1114
Philippines,2021-07-26,Gamma,0,0.0,1114
Philippines,2021-07-26,Delta,540,48.47,1114
Philippines,2021-07-26,Kappa,,,1114
Philippines,2021-07-26,Epsilon,,,1114
Philippines,2021-07-26,Eta,0,0.0,1114
Philippines,2021-07-26,Iota,,,1114
Philippines,2021-07-26,Lambda,,,1114
Philippines,2021-07-26,Mu,,,1114
Philippines,2021-07-26,S:677H.Robin1,,,1114
Philippines,2021-07-26,S:677P.Pelican,,,1114
Philippines,2021-07-26,B.1.1.302,,,1114
Philippines,2021-07-26,B.1.1.277,,,1114
Philippines,2021-07-26,B.1.367,,,1114
Philippines,2021-07-26,others,75,6.74,1114
Philippines,2021-07-26,non_who,75,6.74,1114
Philippines,2021-08-09,B.1.160,0,0.0,1400
Philippines,2021-08-09,B.1.620,0,0.0,1400
Philippines,2021-08-09,B.1.258,0,0.0,1400
Philippines,2021-08-09,B.1.221,,,1400
Philippines,2021-08-09,B.1.1.519,0,0.0,1400
Philippines,2021-08-09,B.1.177,0,0.0,1400
Philippines,2021-08-09,Beta,115,8.21,1400
Philippines,2021-08-09,Alpha,138,9.86,1400
Philippines,2021-08-09,Gamma,0,0.0,1400
Philippines,2021-08-09,Delta,1085,77.5,1400
Philippines,2021-08-09,Kappa,,,1400
Philippines,2021-08-09,Epsilon,,,1400
Philippines,2021-08-09,Eta,0,0.0,1400
Philippines,2021-08-09,Iota,,,1400
Philippines,2021-08-09,Lambda,,,1400
Philippines,2021-08-09,Mu,,,1400
Philippines,2021-08-09,S:677H.Robin1,,,1400
Philippines,2021-08-09,S:677P.Pelican,,,1400
Philippines,2021-08-09,B.1.1.302,,,1400
Philippines,2021-08-09,B.1.1.277,,,1400
Philippines,2021-08-09,B.1.367,,,1400
Philippines,2021-08-09,others,62,4.43,1400
Philippines,2021-08-09,non_who,62,4.43,1400
Philippines,2021-08-23,B.1.160,0,0.0,1119
Philippines,2021-08-23,B.1.620,0,0.0,1119
Philippines,2021-08-23,B.1.258,0,0.0,1119
Philippines,2021-08-23,B.1.221,,,1119
Philippines,2021-08-23,B.1.1.519,0,0.0,1119
Philippines,2021-08-23,B.1.177,0,0.0,1119
Philippines,2021-08-23,Beta,42,3.75,1119
Philippines,2021-08-23,Alpha,41,3.66,1119
Philippines,2021-08-23,Gamma,0,0.0,1119
Philippines,2021-08-23,Delta,1025,91.6,1119
Philippines,2021-08-23,Kappa,,,1119
Philippines,2021-08-23,Epsilon,,,1119
Philippines,2021-08-23,Eta,0,0.0,1119
Philippines,2021-08-23,Iota,,,1119
Philippines,2021-08-23,Lambda,,,1119
Philippines,2021-08-23,Mu,,,1119
Philippines,2021-08-23,S:677H.Robin1,,,1119
Philippines,2021-08-23,S:677P.Pelican,,,1119
Philippines,2021-08-23,B.1.1.302,,,1119
Philippines,2021-08-23,B.1.1.277,,,1119
Philippines,2021-08-23,B.1.367,,,1119
Philippines,2021-08-23,others,11,0.99,1119
Philippines,2021-08-23,non_who,11,0.99,1119
Philippines,2021-09-06,B.1.160,0,0.0,262
Philippines,2021-09-06,B.1.620,0,0.0,262
Philippines,2021-09-06,B.1.258,0,0.0,262
Philippines,2021-09-06,B.1.221,,,262
Philippines,2021-09-06,B.1.1.519,0,0.0,262
Philippines,2021-09-06,B.1.177,0,0.0,262
Philippines,2021-09-06,Beta,0,0.0,262
Philippines,2021-09-06,Alpha,2,0.76,262
Philippines,2021-09-06,Gamma,0,0.0,262
Philippines,2021-09-06,Delta,259,98.85,262
Philippines,2021-09-06,Kappa,,,262
Philippines,2021-09-06,Epsilon,,,262
Philippines,2021-09-06,Eta,0,0.0,262
Philippines,2021-09-06,Iota,,,262
Philippines,2021-09-06,Lambda,,,262
Philippines,2021-09-06,Mu,,,262
Philippines,2021-09-06,S:677H.Robin1,,,262
Philippines,2021-09-06,S:677P.Pelican,,,262
Philippines,2021-09-06,B.1.1.302,,,262
Philippines,2021-09-06,B.1.1.277,,,262
Philippines,2021-09-06,B.1.367,,,262
Philippines,2021-09-06,others,1,0.39,262
Philippines,2021-09-06,non_who,1,0.39,262
Poland,2020-05-11,B.1.160,0,0.0,59
Poland,2020-05-11,B.1.620,,,59
Poland,2020-05-11,B.1.258,0,0.0,59
Poland,2020-05-11,B.1.221,0,0.0,59
Poland,2020-05-11,B.1.1.519,0,0.0,59
Poland,2020-05-11,B.1.177,0,0.0,59
Poland,2020-05-11,Beta,0,0.0,59
Poland,2020-05-11,Alpha,0,0.0,59
Poland,2020-05-11,Gamma,0,0.0,59
Poland,2020-05-11,Delta,0,0.0,59
Poland,2020-05-11,Kappa,,,59
Poland,2020-05-11,Epsilon,,,59
Poland,2020-05-11,Eta,0,0.0,59
Poland,2020-05-11,Iota,,,59
Poland,2020-05-11,Lambda,0,0.0,59
Poland,2020-05-11,Mu,0,0.0,59
Poland,2020-05-11,S:677H.Robin1,0,0.0,59
Poland,2020-05-11,S:677P.Pelican,,,59
Poland,2020-05-11,B.1.1.302,,,59
Poland,2020-05-11,B.1.1.277,0,0.0,59
Poland,2020-05-11,B.1.367,,,59
Poland,2020-05-11,others,59,100.0,59
Poland,2020-05-11,non_who,59,100.0,59
Poland,2020-12-21,B.1.160,0,0.0,53
Poland,2020-12-21,B.1.620,,,53
Poland,2020-12-21,B.1.258,23,43.4,53
Poland,2020-12-21,B.1.221,8,15.09,53
Poland,2020-12-21,B.1.1.519,0,0.0,53
Poland,2020-12-21,B.1.177,2,3.77,53
Poland,2020-12-21,Beta,0,0.0,53
Poland,2020-12-21,Alpha,0,0.0,53
Poland,2020-12-21,Gamma,0,0.0,53
Poland,2020-12-21,Delta,0,0.0,53
Poland,2020-12-21,Kappa,,,53
Poland,2020-12-21,Epsilon,,,53
Poland,2020-12-21,Eta,0,0.0,53
Poland,2020-12-21,Iota,,,53
Poland,2020-12-21,Lambda,0,0.0,53
Poland,2020-12-21,Mu,0,0.0,53
Poland,2020-12-21,S:677H.Robin1,0,0.0,53
Poland,2020-12-21,S:677P.Pelican,,,53
Poland,2020-12-21,B.1.1.302,,,53
Poland,2020-12-21,B.1.1.277,5,9.43,53
Poland,2020-12-21,B.1.367,,,53
Poland,2020-12-21,others,15,28.31,53
Poland,2020-12-21,non_who,53,100.0,53
Poland,2021-01-04,B.1.160,4,3.33,120
Poland,2021-01-04,B.1.620,,,120
Poland,2021-01-04,B.1.258,28,23.33,120
Poland,2021-01-04,B.1.221,24,20.0,120
Poland,2021-01-04,B.1.1.519,0,0.0,120
Poland,2021-01-04,B.1.177,9,7.5,120
Poland,2021-01-04,Beta,0,0.0,120
Poland,2021-01-04,Alpha,1,0.83,120
Poland,2021-01-04,Gamma,0,0.0,120
Poland,2021-01-04,Delta,0,0.0,120
Poland,2021-01-04,Kappa,,,120
Poland,2021-01-04,Epsilon,,,120
Poland,2021-01-04,Eta,0,0.0,120
Poland,2021-01-04,Iota,,,120
Poland,2021-01-04,Lambda,0,0.0,120
Poland,2021-01-04,Mu,0,0.0,120
Poland,2021-01-04,S:677H.Robin1,0,0.0,120
Poland,2021-01-04,S:677P.Pelican,,,120
Poland,2021-01-04,B.1.1.302,,,120
Poland,2021-01-04,B.1.1.277,4,3.33,120
Poland,2021-01-04,B.1.367,,,120
Poland,2021-01-04,others,50,41.68,120
Poland,2021-01-04,non_who,119,99.17,120
Poland,2021-01-11,B.1.160,0,0.0,57
Poland,2021-01-11,B.1.620,,,57
Poland,2021-01-11,B.1.258,16,28.07,57
Poland,2021-01-11,B.1.221,9,15.79,57
Poland,2021-01-11,B.1.1.519,0,0.0,57
Poland,2021-01-11,B.1.177,2,3.51,57
Poland,2021-01-11,Beta,0,0.0,57
Poland,2021-01-11,Alpha,1,1.75,57
Poland,2021-01-11,Gamma,0,0.0,57
Poland,2021-01-11,Delta,1,1.75,57
Poland,2021-01-11,Kappa,,,57
Poland,2021-01-11,Epsilon,,,57
Poland,2021-01-11,Eta,0,0.0,57
Poland,2021-01-11,Iota,,,57
Poland,2021-01-11,Lambda,0,0.0,57
Poland,2021-01-11,Mu,0,0.0,57
Poland,2021-01-11,S:677H.Robin1,1,1.75,57
Poland,2021-01-11,S:677P.Pelican,,,57
Poland,2021-01-11,B.1.1.302,,,57
Poland,2021-01-11,B.1.1.277,0,0.0,57
Poland,2021-01-11,B.1.367,,,57
Poland,2021-01-11,others,27,47.38,57
Poland,2021-01-11,non_who,55,96.5,57
Poland,2021-01-25,B.1.160,2,0.77,259
Poland,2021-01-25,B.1.620,,,259
Poland,2021-01-25,B.1.258,38,14.67,259
Poland,2021-01-25,B.1.221,68,26.25,259
Poland,2021-01-25,B.1.1.519,0,0.0,259
Poland,2021-01-25,B.1.177,25,9.65,259
Poland,2021-01-25,Beta,0,0.0,259
Poland,2021-01-25,Alpha,24,9.27,259
Poland,2021-01-25,Gamma,0,0.0,259
Poland,2021-01-25,Delta,0,0.0,259
Poland,2021-01-25,Kappa,,,259
Poland,2021-01-25,Epsilon,,,259
Poland,2021-01-25,Eta,0,0.0,259
Poland,2021-01-25,Iota,,,259
Poland,2021-01-25,Lambda,0,0.0,259
Poland,2021-01-25,Mu,0,0.0,259
Poland,2021-01-25,S:677H.Robin1,0,0.0,259
Poland,2021-01-25,S:677P.Pelican,,,259
Poland,2021-01-25,B.1.1.302,,,259
Poland,2021-01-25,B.1.1.277,2,0.77,259
Poland,2021-01-25,B.1.367,,,259
Poland,2021-01-25,others,100,38.62,259
Poland,2021-01-25,non_who,235,90.73,259
Poland,2021-02-08,B.1.160,11,2.9,379
Poland,2021-02-08,B.1.620,,,379
Poland,2021-02-08,B.1.258,61,16.09,379
Poland,2021-02-08,B.1.221,81,21.37,379
Poland,2021-02-08,B.1.1.519,0,0.0,379
Poland,2021-02-08,B.1.177,29,7.65,379
Poland,2021-02-08,Beta,0,0.0,379
Poland,2021-02-08,Alpha,69,18.21,379
Poland,2021-02-08,Gamma,0,0.0,379
Poland,2021-02-08,Delta,0,0.0,379
Poland,2021-02-08,Kappa,,,379
Poland,2021-02-08,Epsilon,,,379
Poland,2021-02-08,Eta,0,0.0,379
Poland,2021-02-08,Iota,,,379
Poland,2021-02-08,Lambda,0,0.0,379
Poland,2021-02-08,Mu,0,0.0,379
Poland,2021-02-08,S:677H.Robin1,0,0.0,379
Poland,2021-02-08,S:677P.Pelican,,,379
Poland,2021-02-08,B.1.1.302,,,379
Poland,2021-02-08,B.1.1.277,2,0.53,379
Poland,2021-02-08,B.1.367,,,379
Poland,2021-02-08,others,126,33.25,379
Poland,2021-02-08,non_who,310,81.79,379
Poland,2021-02-22,B.1.160,9,1.23,729
Poland,2021-02-22,B.1.620,,,729
Poland,2021-02-22,B.1.258,59,8.09,729
Poland,2021-02-22,B.1.221,63,8.64,729
Poland,2021-02-22,B.1.1.519,1,0.14,729
Poland,2021-02-22,B.1.177,22,3.02,729
Poland,2021-02-22,Beta,4,0.55,729
Poland,2021-02-22,Alpha,405,55.56,729
Poland,2021-02-22,Gamma,0,0.0,729
Poland,2021-02-22,Delta,0,0.0,729
Poland,2021-02-22,Kappa,,,729
Poland,2021-02-22,Epsilon,,,729
Poland,2021-02-22,Eta,0,0.0,729
Poland,2021-02-22,Iota,,,729
Poland,2021-02-22,Lambda,0,0.0,729
Poland,2021-02-22,Mu,0,0.0,729
Poland,2021-02-22,S:677H.Robin1,0,0.0,729
Poland,2021-02-22,S:677P.Pelican,,,729
Poland,2021-02-22,B.1.1.302,,,729
Poland,2021-02-22,B.1.1.277,2,0.27,729
Poland,2021-02-22,B.1.367,,,729
Poland,2021-02-22,others,164,22.5,729
Poland,2021-02-22,non_who,320,43.89,729
Poland,2021-03-08,B.1.160,3,0.2,1485
Poland,2021-03-08,B.1.620,,,1485
Poland,2021-03-08,B.1.258,43,2.9,1485
Poland,2021-03-08,B.1.221,82,5.52,1485
Poland,2021-03-08,B.1.1.519,0,0.0,1485
Poland,2021-03-08,B.1.177,21,1.41,1485
Poland,2021-03-08,Beta,5,0.34,1485
Poland,2021-03-08,Alpha,1132,76.23,1485
Poland,2021-03-08,Gamma,0,0.0,1485
Poland,2021-03-08,Delta,0,0.0,1485
Poland,2021-03-08,Kappa,,,1485
Poland,2021-03-08,Epsilon,,,1485
Poland,2021-03-08,Eta,6,0.4,1485
Poland,2021-03-08,Iota,,,1485
Poland,2021-03-08,Lambda,0,0.0,1485
Poland,2021-03-08,Mu,0,0.0,1485
Poland,2021-03-08,S:677H.Robin1,0,0.0,1485
Poland,2021-03-08,S:677P.Pelican,,,1485
Poland,2021-03-08,B.1.1.302,,,1485
Poland,2021-03-08,B.1.1.277,3,0.2,1485
Poland,2021-03-08,B.1.367,,,1485
Poland,2021-03-08,others,190,12.8,1485
Poland,2021-03-08,non_who,342,23.03,1485
Poland,2021-03-22,B.1.160,4,0.19,2146
Poland,2021-03-22,B.1.620,,,2146
Poland,2021-03-22,B.1.258,13,0.61,2146
Poland,2021-03-22,B.1.221,39,1.82,2146
Poland,2021-03-22,B.1.1.519,0,0.0,2146
Poland,2021-03-22,B.1.177,19,0.89,2146
Poland,2021-03-22,Beta,4,0.19,2146
Poland,2021-03-22,Alpha,1958,91.24,2146
Poland,2021-03-22,Gamma,0,0.0,2146
Poland,2021-03-22,Delta,0,0.0,2146
Poland,2021-03-22,Kappa,,,2146
Poland,2021-03-22,Epsilon,,,2146
Poland,2021-03-22,Eta,4,0.19,2146
Poland,2021-03-22,Iota,,,2146
Poland,2021-03-22,Lambda,0,0.0,2146
Poland,2021-03-22,Mu,0,0.0,2146
Poland,2021-03-22,S:677H.Robin1,0,0.0,2146
Poland,2021-03-22,S:677P.Pelican,,,2146
Poland,2021-03-22,B.1.1.302,,,2146
Poland,2021-03-22,B.1.1.277,1,0.05,2146
Poland,2021-03-22,B.1.367,,,2146
Poland,2021-03-22,others,104,4.82,2146
Poland,2021-03-22,non_who,180,8.38,2146
Poland,2021-04-05,B.1.160,1,0.06,1803
Poland,2021-04-05,B.1.620,,,1803
Poland,2021-04-05,B.1.258,7,0.39,1803
Poland,2021-04-05,B.1.221,6,0.33,1803
Poland,2021-04-05,B.1.1.519,0,0.0,1803
Poland,2021-04-05,B.1.177,3,0.17,1803
Poland,2021-04-05,Beta,6,0.33,1803
Poland,2021-04-05,Alpha,1753,97.23,1803
Poland,2021-04-05,Gamma,0,0.0,1803
Poland,2021-04-05,Delta,0,0.0,1803
Poland,2021-04-05,Kappa,,,1803
Poland,2021-04-05,Epsilon,,,1803
Poland,2021-04-05,Eta,0,0.0,1803
Poland,2021-04-05,Iota,,,1803
Poland,2021-04-05,Lambda,0,0.0,1803
Poland,2021-04-05,Mu,0,0.0,1803
Poland,2021-04-05,S:677H.Robin1,0,0.0,1803
Poland,2021-04-05,S:677P.Pelican,,,1803
Poland,2021-04-05,B.1.1.302,,,1803
Poland,2021-04-05,B.1.1.277,0,0.0,1803
Poland,2021-04-05,B.1.367,,,1803
Poland,2021-04-05,others,27,1.49,1803
Poland,2021-04-05,non_who,44,2.44,1803
Poland,2021-04-19,B.1.160,0,0.0,2772
Poland,2021-04-19,B.1.620,,,2772
Poland,2021-04-19,B.1.258,4,0.14,2772
Poland,2021-04-19,B.1.221,3,0.11,2772
Poland,2021-04-19,B.1.1.519,0,0.0,2772
Poland,2021-04-19,B.1.177,1,0.04,2772
Poland,2021-04-19,Beta,4,0.14,2772
Poland,2021-04-19,Alpha,2734,98.63,2772
Poland,2021-04-19,Gamma,5,0.18,2772
Poland,2021-04-19,Delta,0,0.0,2772
Poland,2021-04-19,Kappa,,,2772
Poland,2021-04-19,Epsilon,,,2772
Poland,2021-04-19,Eta,0,0.0,2772
Poland,2021-04-19,Iota,,,2772
Poland,2021-04-19,Lambda,0,0.0,2772
Poland,2021-04-19,Mu,0,0.0,2772
Poland,2021-04-19,S:677H.Robin1,0,0.0,2772
Poland,2021-04-19,S:677P.Pelican,,,2772
Poland,2021-04-19,B.1.1.302,,,2772
Poland,2021-04-19,B.1.1.277,0,0.0,2772
Poland,2021-04-19,B.1.367,,,2772
Poland,2021-04-19,others,21,0.76,2772
Poland,2021-04-19,non_who,29,1.05,2772
Poland,2021-05-03,B.1.160,0,0.0,2634
Poland,2021-05-03,B.1.620,,,2634
Poland,2021-05-03,B.1.258,1,0.04,2634
Poland,2021-05-03,B.1.221,1,0.04,2634
Poland,2021-05-03,B.1.1.519,0,0.0,2634
Poland,2021-05-03,B.1.177,0,0.0,2634
Poland,2021-05-03,Beta,9,0.34,2634
Poland,2021-05-03,Alpha,2596,98.56,2634
Poland,2021-05-03,Gamma,3,0.11,2634
Poland,2021-05-03,Delta,16,0.61,2634
Poland,2021-05-03,Kappa,,,2634
Poland,2021-05-03,Epsilon,,,2634
Poland,2021-05-03,Eta,0,0.0,2634
Poland,2021-05-03,Iota,,,2634
